law_id,node_id,parent_node_id,node_type,level,order_index,label,text,line_start,line_end,row_uid,title_ai_relevant
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,082086d3fb6aebbe12924887c98a9aa7ec310d66,46193857c0452f23fd3cf4bc653fb03e5e5fccd8,article,5,21,Art. Art. 16,,78,78,1358,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,abb7624388053f9973f8b0e2e181ec439eb9f97a,46193857c0452f23fd3cf4bc653fb03e5e5fccd8,article,5,22,Art. 16,,79,80,1359,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,6e918903a660f093e703e7fccd600713916af1f6,d4c265be0507baa1fa297d87066eeba0a17a0e74,titre,2,23,Titre II Des navires suisses,,81,81,1360,False
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,6e918903a660f093e703e7fccd600713916af1f6,chapitre,3,24,Chapitre I De l’enregistrement,,82,82,1361,False
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,18492650599e9659f5bf2702f82536f544cbaa80,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,25,Art. Art. 17,"1 Ne sont enregistrés dans le registre des navires suisses que les navires qui sont affectés ou destinés au transport professionnel de personnes ou de marchandises ou à une autre activité professionnelle en mer, et à l’égard desquels sont remplies les conditions légales de propriété, d’admission à la navigation, de dénomination, de procédure, ainsi que celles qui se rapportent aux moyens financiers.
2 L’enregistrement et la radiation du navire sont publiés par les soins de l’Office du registre des navires suisses dans la Feuille fédérale et dans la Feuille officielle suisse du commerce.",83,86,1362,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,ea068d749e05a2e496d6ea214fdc850bf0805e11,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,26,Art. Art. 18,"Sont enregistrés dans le registre des navires suisses les navires appartenant à la Confédération, à des cantons ou à d’autres corporations ou établissements suisses de droit public.",87,89,1363,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,8e216877628c72424beca8f40fbb54337df0106b,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,27,Art. Art. 19,"Les entreprises individuelles, les sociétés commerciales et les sociétés coopératives (entreprises) inscrites en Suisse dans le registre du commerce et dont le siège et le centre réel de leurs activités se trouvent en Suisse peuvent faire enregistrer à leur nom leurs navires dans le registre des navires suisses pour autant qu’elles répondent aux conditions prévues aux art. 20 à 24.",90,92,1364,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,14841f7929fbde14b20c3516c20ca1a02a9462ca,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,28,Art. Art. 20,"Tant que le droit international n’en dispose pas autrement, le Conseil fédéral détermine les conditions en matière de nationalité et de domicile auxquelles doivent satisfaire les personnes physiques, les propriétaires d’une entreprise individuelle, les associés, les commanditaires, les actionnaires, les associés d’une société coopérative ou d’autres bénéficiaires de parts, ainsi que tous les gérants d’une société en nom collectif, en commandite ou à responsabilité limitée.",93,95,1365,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,60081c8152b5fbedf14c716121434032a55db698,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,29,Art. Art. 21,"Tant que le droit international n’en dispose pas autrement, le Conseil fédéral détermine les conditions en matière de nationalité et de domicile auxquelles doivent satisfaire les organes d’administration et de direction d’une société anonyme, d’une société en commandite par actions, d’une société à responsabilité limitée ou d’une société coopérative, ainsi que les personnes chargées du contrôle de ces sociétés.",96,98,1366,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,bf39e294016ab9f4fc0a9ce3e499483f65aa4f2c,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,30,Art. Art. 22,"1 Les actions sont nominatives; la société peut, sous réserve des dispositions du code des obligations
2 La qualité d’associé d’une société coopérative ne se transmet ni par héritage ni par cession de parts sociales.
3 Les actions et les parts sociales ne peuvent être valablement engagées, soumises à usufruit ou à tout autre droit que moyennant autorisation de la société et inscription sur le registre des actionnaires ou des parts sociales.",99,103,1367,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,6b19355adfdccdcb30671cd58cff66942466d8df,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,31,Art. Art. 23,"Le Conseil fédéral détermine, au sens des art. 20 et 21, les conditions auxquelles doivent satisfaire les sociétés commerciales ou les personnes morales jouant un rôle dans des entreprises suisses propriétaires de navires:a. à titre d’associé, de commanditaire, d’actionnaire, d’associé d’une société coopérative ou d’autre bénéficiaire de parts;b. à titre de créancier de capitaux investis d’origine suisse ou d’usufruitier, ou en vertu d’autres droits particuliers;c. à titre d’organe de contrôle.",104,106,1368,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,85c03dc1aad543dcd7734338fdd6d6aba6ef8399,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,32,Art. Art. 24,"1 Tant que le droit international n’en dispose pas autrement, le Conseil fédéral édicte des prescriptions relatives aux fonds propres requis du propriétaire, ainsi qu’à l’origine des capitaux empruntés qu’il a investis dans son navire.
2 Le propriétaire doit disposer de fonds propres représentant au moins 20 % de la valeur comptable des navires enregistrés à son nom; pour chaque navire dont l’enregistrement est requis, le prix d’achat est considéré comme première valeur comptable.
3 Le Conseil fédéral détermine jusqu’à quel degré et pour quelle durée les fonds propres, à la suite de pertes, peuvent rester en-dessous de la limite fixée à l’al. 2.",107,111,1369,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,b44415b785f133fa1d544b6be1bec9f58e6bc29a,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,33,Art. Art. 25,L’OSNM délivre une déclaration d’état conforme lorsque les conditions prévues aux art. 18 à 24 sont remplies.,112,114,1370,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,2e9002d6301e15eed2b9cf6ccd8a163db197363a,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,34,Art. Art. 26,"1 Dans les neuf mois qui suivent la clôture d’un exercice annuel, le propriétaire d’un navire suisse doit remettre à l’OSNM un rapport spécial de revision attestant que les conditions légales sont remplies. Ce rapport de revision doit être établi par un syndicat de revision ou par une société fiduciaire reconnus à cet effet par le Conseil fédéral.
2 Le Conseil fédéral peut prescrire en vue de ce contrôle des règles sur la tenue des registres et des livres comptables; il peut établir un tarif pour les travaux de revision.",115,118,1371,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,d086ec4e9c1575566214159449c08c30a0d9c2db,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,35,Art. Art. 27,"1 Lorsque, ensuite de changement de nationalité, de transfert de domicile, d’héritage, ou pour toute autre cause, les conditions légales ne sont plus remplies, le propriétaire ou ses ayants cause ont un délai de 30 jours, courant de plein droit dès le défaut de conformité, pour rétablir celle-ci.
2 Si, passé ce délai, l’état conforme n’a pu être rétabli, ou si les intéressés n’ont pas accompli les démarches nécessaires à cet effet, l’OSNM peut, pourvu que le défaut de conformité persiste, suspendre la déclaration d’état conforme et faire retirer la lettre de mer jusqu’à régularisation complète. Suspension et retrait sont annoncés au Conseil fédéral.
3 Si la régularisation complète n’intervient pas dans les trois mois qui suivent, le Conseil fédéral peut ordonner soit la radiation du navire sur le registre des navires suisses, soit, si l’approvisionnement économique du pays l’exige, la vente du navire par voie d’enchères publiques. Dans ce cas, l’adjudication ne peut être faite qu’à un enchérisseur remplissant, selon une attestation de l’OSNM, les conditions légales. La Confédération peut participer aux enchères. Sont compétentes pour les enchères les autorités du canton de Bâle-Ville.",119,123,1372,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,09bda1607b21c66c44e18d94cc6c4dfac22244fe,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,36,Art. Art. 28,"1 Si, dans une société en nom collectif ou en commandite, un associé ne remplit pas ou ne remplit plus les conditions légales, l’autre ou les autres associés, en tant que leur intérêt commun représente au moins la moitié du capital social et qu’ils remplissent eux-mêmes les conditions légales, peuvent, à l’expiration d’un délai de 20 jours qu’ils auront fixé en vue d’une régularisation amiable, exclure, avec effet immédiat, celui chez qui les conditions font défaut, lui délivrer ce qui lui revient dans l’actif social et continuer seuls les affaires.
2 Si dans les autres cas de copropriété ou de propriété commune l’un des intéressés ne remplit pas ou ne remplit plus les conditions légales, l’autre ou les autres peuvent dans les mêmes conditions d’intérêt, de capacité et de délai, mettre immédiatement fin à l’indivision, retenir seuls la propriété du navire ou acquérir la part du défaillant; celui-ci a droit à la contre-valeur de sa part.
3 S’il y a une succession à partager, la ou les personnes qui remplissent les conditions légales peuvent exiger de celle ou de celles qui ne les remplissent pas l’attribution de la propriété du défunt sur le navire, sur les parts sociales ou les actions. L’autorité compétente pour ordonner l’administration d’office de la succession prend, sans délai, les mesures nécessaires au maintien de la propriété suisse sur le navire.",124,128,1373,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,8aff977c2149e533c4c131e4513f0a23e6c0b1c4,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,37,Art. Art. 29,"1 Quand, dans une société anonyme, en commandite par actions ou à responsabilité limitée, un actionnaire ou un associé ne remplit plus les conditions légales, ses actions ou parts sociales sont vendues aux enchères, en tant que les autres actionnaires ou associés détiennent, ensemble, au moins la moitié du capital social et qu’ils remplissent eux-mêmes lesdites conditions.
2 Les enchères sont ordonnées par le juge, en procédure accélérée, sur demande de la société, à l’expiration d’un délai de 20 jours fixé par celle-ci en vue d’une régularisation amiable. Le juge décide si la vente se fait aux enchères publiques ou entre les intéressés. L’adjudication ne peut être faite qu’à un enchérisseur remplissant, suivant une attestation de l’OSNM, les conditions légales.
3 L’actionnaire dont les actions sont en cause doit en remettre les titres au préposé aux enchères, à défaut de quoi, sur demande de la société, le juge en prononce l’annulation immédiate sans publication ni sommation préalables. Est compétent pour ordonner les enchères et pour prononcer l’annulation le juge du lieu où la société a son siège.
4 Quand, dans une société coopérative, un associé ne remplit plus les conditions légales, son exclusion peut être prononcée.",129,134,1374,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,530866e1c0fd4489f5b6ec8b3199144b8e59a1bb,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,38,Art. Art. 30,"1 Le navire n’est admis à la navigation que par l’OSNM.
2 Ne peuvent être admis à la navigation que les bâtiments de mer aptes à la navigation, ayant une jauge brute d’au moins 300 tonneaux et classés par l’une des sociétés de classification reconnues par l’OSNM.
2bis Exceptionnellement, l’OSNM peut admettre à la navigation des navires ayant une jauge brute de moins de 300 tonneaux, pour autant que l’enregistrement soit justifié par un intérêt suisse particulier.
3 Le Conseil fédéral prescrit, après consultation des milieux intéressés et en tenant compte des usages en vigueur dans la navigation maritime, les conditions pour la classification des navires suisses.",135,140,1375,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,f96569d8e49463cec1110c941ea472e79847d1c3,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,39,Art. Art. 30a,"L’OSNM peut fixer les conditions de sécurité appropriées et établir les documents nécessaires pour des parcours maritimes isolés de bateaux de la navigation intérieure inscrits dans le registre suisse des bateaux qui, en relation avec un transport professionnel de marchandises sur des eaux intérieures, effectuent aussi une navigation en mer. Sont réservés les règlements des États côtiers dans les eaux desquels naviguent les bateaux.",141,143,1376,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,f47494e03f57b7fa9854f98f74bd54be57fdce68,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,40,Art. Art. 31,"1 Une fois enregistré, le navire suisse doit constamment répondre aux conditions auxquelles est subordonnée son admission à la navigation.
2 L’OSNM s’assure que ces conditions sont constamment remplies. S’il constate qu’elles ne le sont plus, il fixe au propriétaire du navire un délai raisonnable pour exécuter les réparations ou les aménagements nécessaires.
3 Si les réparations ou les aménagements nécessaires ne sont pas exécutés par le propriétaire dans ce délai, ou s’ils se révèlent insuffisants, l’OSNM suspend l’admission à la navigation et fait retirer la lettre de mer.",144,148,1377,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,f110bc54fc846145538c078d8487dfb352b3c054,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,41,Art. Art. 32,"1 Tout navire suisse porte un nom, inscrit de la manière usuelle en poupe et de chaque côté de la proue.
2 Le nom du navire doit se distinguer nettement de ceux des autres navires suisses; il doit être approuvé par l’OSNM.
3 Le nom du port d’enregistrement doit être indiqué en poupe, sous le nom du navire, dans l’une des trois langues officielles de la Confédération (Basel, Bâle, Basilea).",149,153,1378,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,aa4fcdb310a87aa1432904a2dde9efea5b1acea1,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,42,Art. Art. 33,"1 L’enregistrement du navire dans le registre des navires suisses se fait sur requête du propriétaire.
2 Le Conseil fédéral détermine les données à indiquer dans la requête, ainsi que les pièces justificatives à joindre à la requête.
3 Toute modification des faits énumérés ci-dessus doit être portée sans délai par le propriétaire à la connaissance de l’Office du registre des navires suisses, lequel en informe l’OSNM.",154,158,1379,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,a05578a0f814f7f075ca95e56f6d861c4ad87ea3,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,43,Art. Art. 34,,159,159,1380,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,276465e647ccef626dcff5d341a37eb02094bc71,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,44,Art. 34,,160,161,1381,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,15356ebf7d248bb1d6bdc05879551ae46ba9c558,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,45,Art. Art. 35,"1 Exceptionnellement, le Département fédéral des affaires étrangères peut autoriser l’enregistrement dans le registre des navires suisses d’un bâtiment appartenant à une personne physique, une société commerciale ou une personne morale qui répond aux exigences légales selon les art. 20 et 21 et qui exploite un navire à des fins philanthropiques, humanitaires, scientifiques, culturelles ou à d’autres fins analogues. Il fixe les conditions de cas en cas.
2 Le Conseil fédéral peut édicter une ordonnance prévoyant l’enregistrement des yachts de plaisance dans un registre suisse et déterminer les conditions et les effets de cet enregistrement ainsi que le statut juridique résultant, pour les yachts de plaisance, de leur enregistrement; il peut en outre autoriser l’OSNM à réglementer l’octroi d’un certificat suisse de capacité pour les conducteurs de bateau.
3 Le Conseil fédéral peut prévoir dans une ordonnance que dans des circonstances spéciales, une attestation de pavillon pourra être délivrée pour des bateaux qui ne peuvent pas être immatriculés dans le registre suisse des yachts.",162,166,1382,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,81fd505c0fdb37cce5606afcb8e25a399ba953b4,c825a07bdf3ae4f0b41e9bc376a4f05023dc4ef2,article,5,46,Art. Art. 36,"1 La radiation volontaire d’un navire dans le registre des navires suisses est soumise à l’autorisation du Conseil fédéral. L’autorisation ne peut être refusée que si l’approvisionnement économique du pays l’exige.
2 Si l’autorisation est refusée, la Confédération, à la demande du propriétaire, reprend le navire à sa valeur marchande, à moins que le Conseil fédéral n’en ait ordonné la vente par voie d’enchères publiques selon les modalités prévues à l’art. 27, al. 3. Le propriétaire peut présenter la demande de reprise en même temps que celle de la radiation ou, ultérieurement, dans les 30 jours à compter du refus de la radiation. La reprise du navire par la Confédération ou, à défaut, l’ordre de le vendre aux enchères, doivent intervenir dans les 30 jours à compter de la réception de la demande, mais au plus tôt à compter du refus de l’autorisation.
3 L’acte juridique en vertu duquel la propriété du navire est transférée est nul si la radiation n’est pas autorisée.",167,171,1383,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,bb00a7194a40f2004a567c57b9b8ff5bef034858,6e918903a660f093e703e7fccd600713916af1f6,chapitre,3,47,Chapitre II Des droits réels,,172,172,1384,False
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,2c3fc1b6602a5621feaf164aaf722b919ebe882c,bb00a7194a40f2004a567c57b9b8ff5bef034858,article,5,48,Art. Art. 37,"1 Sauf disposition contraire de la présente loi la législation fédérale sur le registre des bateaux s’applique à la propriété ainsi qu’aux autres droits réels sur les navires suisses.
2 En cas de transfert de propriété, l’Office du registre des navires suisses ne peut inscrire l’acquéreur qu’au vu d’une déclaration d’état conforme.
3 Une hypothèque ne peut être inscrite dans le registre des navires suisses que si l’OSNM atteste que les dispositions de l’art. 24, al. 1, concernant l’origine des capitaux empruntés sont respectées.
4 Un usufruit ne peut être inscrit sur le registre des navires suisses qu’en faveur d’une personne remplissant, selon attestation de l’OSNM, les conditions posées aux art. 18 à 23. La procédure de régularisation est applicable par analogie.",173,178,1385,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,b23c2ba9a01ad753d7e7b7d7fa7bb24a699fdb95,bb00a7194a40f2004a567c57b9b8ff5bef034858,article,5,49,Art. Art. 38,"1 Les privilèges énumérés dans la convention internationale du 10 avril 1926
2 L’hypothèque légale prend fin avec l’extinction de la créance garantie, en cas de réalisation forcée du navire et lorsque se trouvent réunies les conditions de fait indiquées aux art. 9 et 10 de la convention.",179,182,1386,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,4cd47ca68cbd2d764561ddf5d00cc160f0b0f178,bb00a7194a40f2004a567c57b9b8ff5bef034858,article,5,50,Art. Art. 39,"1 Lorsque le navire est vendu de gré à gré, l’Office des navires suisses, à la requête de l’acquéreur, invite, par avis publié deux fois dans la Feuille fédérale et deux fois dans la Feuille officielle suisse du commerce, les titulaires de créances garanties par une hypothèque légale sans inscription à lui faire savoir, à l’intention de l’acquéreur, dans un délai qui doit être d’un mois au moins à compter de la deuxième publication, s’ils revendiquent cette hypothèque légale envers l’acquéreur.
2 Le créancier qui n’observe pas ce délai perd son droit de gage sur le navire; dans ce cas, ladite hypothèque légale sans inscription porte sur la créance de l’aliénateur en paiement du prix de vente, dans la mesure où celui-ci est encore dû.",183,186,1387,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,0a48bde0cd5bbf93ac0922aa493dde2cc01af0a9,bb00a7194a40f2004a567c57b9b8ff5bef034858,article,5,51,Art. Art. 40,"1 La radiation du navire dans le registre n’affecte que sa nationalité.
2 Après la radiation, les inscriptions dans le registre subsistent pour la sauvegarde des droits privés.",187,190,1388,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,227abe249c54de1f88b1543a68ec6b524b8d5ec9,6e918903a660f093e703e7fccd600713916af1f6,chapitre,3,52,Chapitre III De la lettre de mer,,191,191,1389,False
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,1923f9ef1ecd4fc344aace7c4606f7afe9944fda,227abe249c54de1f88b1543a68ec6b524b8d5ec9,article,5,53,Art. Art. 41,"1 Tout navire suisse doit être muni à bord de sa lettre de mer.
2 La lettre de mer atteste que le navire a le droit et l’obligation de naviguer sous pavillon suisse. Elle doit permettre l’identification du navire; à cet effet, elle mentionne l’armateur du navire et reproduit en outre les indications essentielles du registre des navires suisses.
3 La lettre de mer indique la durée de sa validité, laquelle ne peut être supérieure à cinq ans. Dans tous les cas, elle perd sa validité de plein droit avec la radiation du navire.
4 L’admission du navire à la navigation et la délivrance de la lettre de mer ne signifient pas une concession par l’autorité.",192,197,1390,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,d4ab913b1a397916ba9b3d737d23e007a7951511,227abe249c54de1f88b1543a68ec6b524b8d5ec9,article,5,54,Art. Art. 42,"1 La lettre de mer est établie par l’OSNM; elle ne peut être confiée qu’à un armateur suisse.
2 À titre exceptionnel, et pourvu que l’enregistrement au registre des navires suisses ait eu lieu, l’OSNM peut faire directement délivrer par un consulat une lettre de mer provisoire d’une validité maximum de trois mois.
3 À l’expiration de sa validité, ou si elle est renouvelée avant ce terme, toute lettre de mer, même si elle était provisoire, doit être restituée par l’armateur à l’OSNM.",198,202,1391,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,5c2aa1b1206ba557d1debf38224bd20578ea4d10,227abe249c54de1f88b1543a68ec6b524b8d5ec9,article,5,55,Art. Art. 43,"1 Tant que les conditions justifiant l’enregistrement du navire au registre des navires suisses sont remplies, la lettre de mer doit être, selon les cas, prorogée, modifiée ou remplacée.
2 Les consulats ont le pouvoir de proroger et de modifier les lettres de mer selon les instructions de l’OSNM.
3 Si une lettre de mer est perdue, elle est déclarée nulle par l’OSNM. La déclaration de nullité est publiée dans la Feuille fédérale et dans la Feuille officielle suisse du commerce.
4 L’OSNM établit une nouvelle lettre de mer si le navire a changé de propriétaire ou d’armateur ou si la lettre est devenue inutilisable ou a été déclarée nulle.",203,208,1392,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,47b731a71549b04a1845df9e8eec162c3ebbc681,227abe249c54de1f88b1543a68ec6b524b8d5ec9,article,5,56,Art. Art. 44,"L’OSNM ne peut exiger la restitution de la lettre de mer, refuser sa prorogation ou son remplacement que dans les cas prévus aux art. 27, 31, 46 et 91, al. 1. Sont réservées les mesures prises par le Conseil fédéral en vertu de l’art. 6 et les décisions des autorités compétentes en matière de poursuite pour dettes et faillite.",209,211,1393,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,0b7522c943f2da589ec69aee901a25ae5f583f66,d4c265be0507baa1fa297d87066eeba0a17a0e74,titre,2,57,Titre III De l’exercice de la navigation,,212,212,1394,False
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,53f35171f3b4a11dd0298830ceaff13043dc8231,0b7522c943f2da589ec69aee901a25ae5f583f66,chapitre,3,58,Chapitre I De l’armateur,,213,213,1395,False
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,4da18a84fb733a4c58d5d5ac5536a5d544ba4b1f,53f35171f3b4a11dd0298830ceaff13043dc8231,article,5,59,Art. Art. 45,"1 L’armateur est le propriétaire du navire ou toute autre entité ou personne à laquelle le propriétaire a confié la responsabilité de l’exploitation du navire et qui, en assumant cette responsabilité, a accepté de se charger des tâches et obligations incombant aux armateurs en vertu de la convention du travail maritime du 23 février 2006
2 L’armateur arme, équipe et approvisionne le navire. Il nomme et révoque le capitaine; sous réserve des dispositions légales relatives aux droits et aux obligations du capitaine, les attributions de ce dernier sont fixées librement par l’armateur.",214,217,1396,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,779d052e5b490540941e67b2ed59fccda249dd72,53f35171f3b4a11dd0298830ceaff13043dc8231,article,5,60,Art. Art. 46,"1 Même s’il n’est pas propriétaire du navire, l’armateur d’un bâtiment suisse doit remplir aussi bien les conditions auxquelles le propriétaire est soumis en vertu des art. 18 à 23 que celles du Conseil fédéral relatives à l’origine des capitaux investis dans l’entreprise. Il doit observer également, en ce qui concerne l’équipage, les prescriptions de nationalité.
2 Quelles que soient les dispositions prises par l’armateur pour l’utilisation du navire, l’exploitation doit être dirigée de Suisse, au moyen d’une organisation appropriée, répondant au caractère suisse de l’entreprise, et capable d’accomplir ou de contrôler les actes de gestion prévus à l’art. 45, al. 2. Le capitaine reste constamment soumis à l’armateur suisse pour tout ce qui a trait à la possession et à la conduite du navire.
3 Lorsque ces conditions ne sont pas remplies, l’OSNM fixe à l’armateur un délai d’au moins 30 jours pour les rétablir. S’il ne les a pas rétablies à l’expiration de ce délai, l’OSNM peut faire retirer la lettre de mer.",218,222,1397,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,ac9be827526f1a2524138aeca5798590890df06d,53f35171f3b4a11dd0298830ceaff13043dc8231,article,5,61,Art. Art. 47,"1 Le Conseil fédéral prescrit, après consultation des milieux intéressés et en tenant compte des conventions internationales et des usages en vigueur dans la navigation maritime, les règles relatives à l’armement, à la composition de l’équipage et à la sécurité des navires, ainsi qu’à la sauvegarde de la vie humaine.
2 Si l’armateur d’un navire suisse n’observe pas ces prescriptions, l’art. 31 est applicable par analogie.",223,226,1398,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,a176bc8a78f9f0b257de1f3c1a6886926d14afc6,53f35171f3b4a11dd0298830ceaff13043dc8231,article,5,62,Art. Art. 48,"1 L’armateur répond de tout dommage causé à un tiers par la faute d’un membre de l’équipage, d’un pilote ou de toute autre personne employée à bord du navire dans l’accomplissement de leur travail, à moins qu’il ne prouve qu’aucune faute n’est imputable à ces auxiliaires. Envers les personnes qui peuvent, pour la même cause, faire valoir des prétentions fondées sur un contrat, il ne répond cependant pas au-delà de celles-ci.
2 L’armateur a un recours contre la personne qui a causé le préjudice en tant que celle-ci est responsable du dommage. Toutefois, si l’armateur est locataire du navire, il n’a de recours contre le propriétaire que pour vice caché de construction ou défaut d’entretien antérieur à la location.
3 L’armateur d’un pétrolier répond des dommages dus à la pollution par les hydrocarbures selon les art. 1 à 11 de la convention internationale du 29 novembre 1969",227,231,1399,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,015c1c2717759925fc2d608b087c18eab42f7ab5,53f35171f3b4a11dd0298830ceaff13043dc8231,article,5,63,Art. Art. 49,"1 Les art. 1 à 13 de la convention du 19 novembre 1976
1bis En cas de dommage dû à la pollution par les hydrocarbures, la limitation de la responsabilité est régie par la Convention internationale du 29 novembre 1969
2 La preuve d’une faute propre du propriétaire du navire, de l’armateur, du fréteur ou du transporteur incombe à celui qui s’en réclame pour exclure la limitation de la responsabilité.",232,236,1400,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,4ff5603729074ec6ddb6372161229f0f23966deb,53f35171f3b4a11dd0298830ceaff13043dc8231,article,5,64,Art. Art. 50,Le Conseil fédéral réglera la procédure et les délais nécessaires à l’application des dispositions sur la limitation de la responsabilité.,237,239,1401,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,83dd2ccca2145736ae6da66da18063712a786777,0b7522c943f2da589ec69aee901a25ae5f583f66,chapitre,3,65,Chapitre II Du capitaine,,240,240,1402,False
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,c1a87c6f65a32fab9a948cec9cbbdd87273246ae,83dd2ccca2145736ae6da66da18063712a786777,article,5,66,Art. Art. 51,"1 Le commandement du navire appartient et incombe de plein droit au capitaine désigné par l’armateur.
2 Sauf les démarches nécessaires ou usuelles dans les ports d’escale, le capitaine doit se trouver à bord et exercer personnellement le commandement pendant toute la durée du voyage.
3 Lorsque le capitaine quitte le navire ou se trouve empêché de remplir ses fonctions, le commandement du navire appartient et incombe de plein droit au membre du personnel de pont le plus ancien dans le grade le plus élevé.
4 Quiconque exerce effectivement le commandement à bord a de plein droit les obligations et les responsabilités civiles et pénales du capitaine.",241,246,1403,
https://fedlex.data.admin.ch/eli/cc/1956/1305_1395_1407,118996c6e7b077f134fcb581754ed4493db37f29,83dd2ccca2145736ae6da66da18063712a786777,article,5,67,Art. Art. 52,"1 Le capitaine répond seul de la conduite du navire.
2 Il conduit le navire selon les règles de l’art nautique et en se conformant aux accords internationaux, aux usages généralement reconnus en matière de navigation maritime et aux règles édictées par les États dans les eaux territoriales desquels le navire se trouve.
3 Le capitaine doit maintenir le navire en bon état de navigabilité; il pourvoit à ce que son armement, son équipement et son approvisionnement restent suffisants pendant toute la durée du voyage.",247,251,1404,
